,Acquisition Amount,Acquisition Date,Acquisition Method,Address,Asbestos Survey RFP Group,BTF Recommendation,Bid Price Contractor Amount,Case GTJ Photo Link,Current Status,Current Status Date,Demo Contractor,Demo Contractor Proceed Date,Demo RFP Group,Foreclosure Year,Grant Program,Knock Down Date,NTP Batch,NTP Date,Occupancy Model Last Update,Occupancy Model Probability,Parcel ID,Photo URL,Pipeline,Planned Knock Down Date,Program,Property Ownership,Sold - Auction,Sold - Direct Sale,Sold - Side Lot,Sold Date,Util Cut Status
564,,2013-12-20,Transfer-MLB,8929 Oakland,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,03002998.,https://wdwot.s3.amazonaws.com/blexts/000/679/167/22c4c4090040f2bb.jpg?t=1477541300,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
565,,2015-06-16,Transfer-City PDD,2372 Manson,,Community Input,0.0,,,2016-03-30,,,,2008,,2007-08-06,,,,,16015243.,https://wdwot.s3.amazonaws.com/blexts/000/011/393/blext20131206-32097-fujpi4.jpg,,,Side Lot,Formerly DLBA Owned,False,False,True,2015-08-10,No Cuts Confirmed
566,,2015-06-16,Transfer-City PDD,1721 Collingwood,,Community Input,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,06002860.,https://wdwot.s3.amazonaws.com/blexts/000/011/394/blext20131206-17307-yjbgzx.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
567,,2015-06-16,Transfer-City PDD,2366 Manson,,Community Input,0.0,,,2016-03-30,,,,,,,,,,,16015242.,https://wdwot.s3.amazonaws.com/blexts/000/011/397/blext20131206-32097-joi1mh.jpg,,,Side Lot,Formerly DLBA Owned,False,False,True,2015-08-10,No Cuts Confirmed
568,,2014-01-23,Transfer-WCT,1656 Collingwood,3.29.2016A,Structure Removal,0.0,http://gtjadmin.com/view_assets.asp?id=2067168,Demo Contracted,2016-07-13,Rickman Enterprise Group,,6.22.2016F,2013,a07j000000EHcY6AAL,,HHF4 NTP 3,2016-03-21,2017-03-15,59.114413872798,06002873.,https://wdwot.s3.amazonaws.com/blexts/000/633/131/b13ce2cb4855de64.jpg?t=1470369970,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,Double Cut
569,,2014-07-10,Transfer-City PDD,17167 Asbury Park,,Structure Removal,0.0,http://www.gtjadmin.com/view_assets.asp?id=1891874,Sales Review,2016-03-31,,,,2012,,,,,2017-03-15,14.3120027430898,22061870.,https://wdwot.s3.amazonaws.com/blexts/000/011/400/blext20131206-17307-lamqib.jpg,Own It Now,,Own It Now,DLBA Owned,False,False,False,,No Cuts Confirmed
570,,2015-06-16,Transfer-City PDD,1713 Collingwood,,Community Input,0.0,,Vacant Land,2016-07-26,,,,2008,,,,,,,06002859.,https://wdwot.s3.amazonaws.com/blexts/000/011/404/blext20131206-17307-1g2dxw6.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
571,,2015-06-16,Transfer-City PDD,2360 Manson,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,16015241.,https://wdwot.s3.amazonaws.com/blexts/000/011/405/blext20131206-32097-ihpzav.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
572,,2015-06-16,Transfer-City PDD,2356 Manson,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,16015240.,https://wdwot.s3.amazonaws.com/blexts/000/011/412/blext20131206-32097-1q1s3i.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
573,,2015-06-16,Transfer-City PDD,2350 Manson,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,16015239.,https://wdwot.s3.amazonaws.com/blexts/000/011/418/blext20131206-32097-12tgy37.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
574,,2014-12-04,Transfer-City PDD,17143 Asbury Park,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22061875.,https://wdwot.s3.amazonaws.com/blexts/000/011/423/blext20131206-17307-160o3v.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
575,,2015-06-16,Transfer-City PDD,1706 Collingwood,3.29.2016A,Structure Removal,0.0,http://gtjadmin.com/view_assets.asp?id=2067169,Demo Contracted,2016-07-13,Rickman Enterprise Group,,6.22.2016F,,a07j000000EHcY6AAL,,HHF4 NTP 3,2016-03-21,2017-03-15,59.114413872798,06002866.,https://wdwot.s3.amazonaws.com/blexts/000/633/132/9266d4df025f912c.jpg?t=1470683200,HHF Demo,2016-08-08,HHF Demo,DLBA Owned,False,False,False,,Double Cut
576,,2015-06-16,Transfer-City PDD,2340 Manson,,,0.0,,For Sale,2016-03-30,,,,2009,,,,,,,16015238.,https://wdwot.s3.amazonaws.com/blexts/000/011/426/blext20131206-32097-1gj4sgo.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
577,,2014-12-04,Transfer-City PDD,17116 Asbury Park,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22061452.,https://wdwot.s3.amazonaws.com/blexts/000/011/427/blext20131206-17307-1ujcsah.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
578,,2015-06-16,Transfer-City PDD,1655 Collingwood,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,06002853.,https://wdwot.s3.amazonaws.com/blexts/000/011/428/blext20131206-32097-13ugekj.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
579,,2015-06-16,Transfer-City PDD,2395 Manson,,,0.0,,,2016-03-30,,,,,,,,,,,16015256.,https://wdwot.s3.amazonaws.com/blexts/000/011/433/blext20131209-15052-1t23017.jpg,,,Side Lot,Formerly DLBA Owned,False,False,True,2015-07-25,No Cuts Confirmed
580,,2016-01-14,Transfer-City PDD,1698 Collingwood,,,0.0,,Demo Review,2017-03-07,,,,2010,,,,,2017-03-15,14.3120027430898,06002867.,https://wdwot.s3.amazonaws.com/blexts/000/011/437/4eea23079c2df8a5.jpg?t=1470675792,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
581,,2014-03-04,Transfer-City PDD,2336 Manson,03282014F,Structure Removal,7550.0,http://www.gtjadmin.com/view_assets.asp?id=1873685,For Sale,2016-03-30,ABC Demolition,,4e,2012,a07j0000003iIyrAAE,2014-06-27,HHF1 NTP 2,2014-03-27,,,16015237.,https://wdwot.s3.amazonaws.com/blexts/000/011/438/blext20131206-32097-iv8ij2.jpg,Side Lot,2014-06-27,Side Lot,DLBA Owned,False,False,False,,Double Cut
582,,2016-01-15,Transfer-WCT,17132 Ferguson,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22063300-1,https://wdwot.s3.amazonaws.com/blexts/000/011/445/blext20131206-17307-5s4k4t.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
583,,2015-06-16,Transfer-City PDD,1690 Collingwood,,,0.0,,For Sale,2016-11-21,,,,2006,,,,,,,06002868.,https://wdwot.s3.amazonaws.com/blexts/000/011/448/blext20131206-17307-1qvuez7.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
584,,2014-01-23,Transfer-WCT,112 Calvert,02272014A,Structure Removal,10300.0,http://www.gtjadmin.com/view_assets.asp?id=1871434,,2016-03-30,Homrich,,1C.2014,2013,a07j0000003iIyrAAE,2014-05-09,HHF1 NTP 1,2014-04-14,,,02001558.,https://wdwot.s3.amazonaws.com/blexts/000/612/473/c407876713659223.jpg?t=1467950819,,2014-05-08,Side Lot,Formerly DLBA Owned,False,False,True,2015-07-07,Double Cut
585,,2015-06-16,Transfer-City PDD,2389 Manson,,,0.0,,,2016-10-18,,,,,,,,,,,16015257.,https://wdwot.s3.amazonaws.com/blexts/000/011/461/blext20131206-13247-1k8mvqv.jpg,,,Side Lot,Formerly DLBA Owned,False,True,False,2016-06-24,No Cuts Confirmed
586,,2015-06-16,Transfer-City PDD,1686 Collingwood,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,06002869.,https://wdwot.s3.amazonaws.com/blexts/000/011/462/blext20131206-17307-8uu966.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
587,,2014-05-09,Transfer-MLB,2441 Wendell,,,0.0,,,2016-03-30,,,,2011,,,,,,,20007590.,https://wdwot.s3.amazonaws.com/blexts/000/011/463/blext20131206-13247-1534ven.jpg,,,Side Lot,Formerly DLBA Owned,False,False,True,2016-01-06,No Cuts Confirmed
588,,2015-06-16,Transfer-City PDD,17181 Ferguson,,,0.0,,Vacant Land,2016-07-26,,,,2012,,,,,,,22063745.,https://wdwot.s3.amazonaws.com/blexts/000/011/472/blext20131206-17307-1lvgl4f.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
589,,2016-01-15,Transfer-WCT,6974 Bulwer,,Structure Removal,0.0,http://gtjadmin.com/view_assets.asp?id=2053060,Demo Review,2016-06-20,,,,,,,,,2017-03-15,14.3120027430898,18001754.,https://wdwot.s3.amazonaws.com/blexts/000/011/474/blext20131206-13247-1vw3iqj.jpg,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
590,,2016-01-13,Transfer-WCT,2324 Manson,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,16015235.,https://wdwot.s3.amazonaws.com/blexts/000/011/478/blext20131206-32097-1vd7n94.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
591,,2015-06-16,Transfer-City PDD,1705 Collingwood,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,06002858.,https://wdwot.s3.amazonaws.com/blexts/000/011/481/blext20131206-17307-agz0ni.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
592,,2014-05-09,Transfer-MLB,2435 Wendell,,Community Input,0.0,,,2016-03-30,,,,2011,,,,,,,20007591.,https://wdwot.s3.amazonaws.com/blexts/000/011/485/blext20131206-13247-ijo1hk.jpg,,,Side Lot,Formerly DLBA Owned,False,False,True,2016-01-06,No Cuts Confirmed
593,,2016-01-15,Transfer-WCT,17187 Ferguson,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22063744.,https://wdwot.s3.amazonaws.com/blexts/000/011/490/blext20131206-17307-w5qm29.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
594,,2015-06-16,Transfer-City PDD,1657 Collingwood,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,06002854.,https://wdwot.s3.amazonaws.com/blexts/000/011/493/blext20131206-32097-4coyru.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
595,,2015-06-16,Transfer-City PDD,1689 Collingwood,,,0.0,,Vacant Land,2016-07-26,,,,2012,,,,,,,06002857.,https://wdwot.s3.amazonaws.com/blexts/000/011/497/blext20131206-17307-1ds801c.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
596,,2015-06-16,Transfer-City PDD,17175 Ferguson,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22063746.,https://wdwot.s3.amazonaws.com/blexts/000/011/500/blext20131206-17307-1wm35he.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
597,,2015-06-16,Transfer-City PDD,1675 Collingwood,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,06002856.,https://wdwot.s3.amazonaws.com/blexts/000/011/509/blext20131206-17307-1j97lzx.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
598,,2015-06-16,Transfer-City PDD,4651 Joseph Campau,,,0.0,,Vacant Land,2016-07-26,,,,2008,,,,,,,11002710.,https://wdwot.s3.amazonaws.com/blexts/000/391/016/blext.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
599,,2016-01-13,Transfer-WCT,4644 Joseph Campau,,,0.0,,,2016-03-30,,,,,,,,,,,11002416.,https://wdwot.s3.amazonaws.com/blexts/000/391/017/blext.jpg,,,Side Lot,Formerly DLBA Owned,False,False,True,2016-02-20,No Cuts Confirmed
600,,2015-06-16,Transfer-City PDD,1680 Collingwood,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,06002870.,https://wdwot.s3.amazonaws.com/blexts/000/011/520/blext20131206-17307-1dzxtfn.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
601,,2015-06-16,Transfer-City PDD,17161 Ferguson,,,0.0,,Vacant Land,2016-07-26,,,,2008,,,,,,,22063748.,https://wdwot.s3.amazonaws.com/blexts/000/011/521/blext20131206-17307-1y1ivby.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
602,,2015-06-16,Transfer-City PDD,2381 Manson,,,0.0,,For Sale,2016-06-22,,,,,,,,,,,16015258.,https://wdwot.s3.amazonaws.com/blexts/000/011/532/blext20131206-13247-1uxljpd.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
603,,2015-01-06,Transfer-WCT,17193 Ferguson,,,0.0,,Vacant Land,2016-07-26,,,,2014,,,,,,,22063743.,https://wdwot.s3.amazonaws.com/blexts/000/011/538/blext20131206-17307-192aaco.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
604,,2015-06-16,Transfer-City PDD,10043 Yosemite,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,14012960.,https://wdwot.s3.amazonaws.com/blexts/000/640/501/ae7ac4af7c3a7aab.jpg?t=1471925198,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
605,,2015-06-16,Transfer-City PDD,1669 Collingwood,,Community Input,0.0,,Vacant Land,2016-07-26,,,,2003,,,,,,,06002855.,https://wdwot.s3.amazonaws.com/blexts/000/011/543/blext20131206-17307-1l257yv.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
606,,2015-06-16,Transfer-City PDD,17201 Ferguson,,,0.0,,Vacant Land,2016-07-26,,,,2008,,,,,,,22063742.,https://wdwot.s3.amazonaws.com/blexts/000/011/550/blext20131206-17307-1eicqa8.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
607,,2014-01-23,Transfer-WCT,6965 Bulwer,,Community Input,0.0,http://www.gtjadmin.com/view_assets.asp?id=1894239,Sales Pipeline,2017-02-08,,,,2013,,,,,2017-03-15,40.589219858156,18001742.,https://wdwot.s3.amazonaws.com/blexts/000/011/552/blext20131206-13247-1g3evj8.jpg,Own It Now,,Own It Now,DLBA Owned,False,False,False,,No Cuts Confirmed
608,,2015-06-16,Transfer-City PDD,17155 Ferguson,,,0.0,,Intake Review,2017-02-28,,,,2012,,,,,2017-03-15,45.16613997114,22063749.,https://wdwot.s3.amazonaws.com/blexts/000/011/559/blext20131206-17307-qknw37.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
609,,2014-05-09,Transfer-MLB,17147 Ferguson,3.7.2016D,,9201.0,http://gtjadmin.com/view_assets.asp?id=2061779,Demolished,2016-10-14,"Adamo Group, Inc.",2016-06-20,5.16.2016E,2011,a07j000000BbILwAAN,2016-06-28,HHF3 NTP 8,2016-03-04,,,22063750.,https://wdwot.s3.amazonaws.com/blexts/000/551/808/6e269cb13185fef2.jpg?t=1455426123,HHF Demo,2016-06-28,HHF Demo,DLBA Owned,False,False,False,,Double Cut
610,,2016-01-14,Transfer-City PDD,9122 Oakland,,,0.0,,Intake Review,2016-01-15,,,,,,,,,,,05004731.,https://wdwot.s3.amazonaws.com/blexts/000/011/583/blext20131206-32097-ezgpqt.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
611,,2014-12-04,Transfer-City PDD,17141 Ferguson,,,0.0,,Vacant Land,2016-07-26,,,,2010,,,,,,,22063751.,https://wdwot.s3.amazonaws.com/blexts/000/011/584/blext20131206-17307-1z13ez6.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
612,,2016-01-15,Transfer-WCT,17317 Ferguson,,Community Input,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22063737.,https://wdwot.s3.amazonaws.com/blexts/000/011/596/blext20131206-17307-1shk4hw.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
613,,2014-01-23,Transfer-WCT,1550 Lawrence,,,0.0,,Vacant Land,2016-07-26,,,,2013,,,,,,,06002973.,https://wdwot.s3.amazonaws.com/blexts/000/011/608/blext20131206-32097-1vw5k1z.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
614,,2015-01-06,Transfer-WCT,1540 Lawrence,,,0.0,,Vacant Land,2016-07-26,,,,2014,,,,,,,06002974.,https://wdwot.s3.amazonaws.com/blexts/000/011/610/blext20131206-17307-1c8rfw4.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
615,,2014-12-04,Transfer-City PDD,17332 Ferguson,,,0.0,,,2016-09-27,,,,2009,,,,,,,22063318.,https://wdwot.s3.amazonaws.com/blexts/000/011/612/blext20131206-17307-1l4o4hs.jpg,,,Community Partner,Formerly DLBA Owned,False,True,False,2015-05-28,No Cuts Confirmed
616,,2016-01-14,Transfer-City PDD,1534 Lawrence,,,0.0,,Vacant Land,2016-07-26,,,,2009,,,,,,,06002975-83,https://wdwot.s3.amazonaws.com/blexts/000/011/623/blext20131206-17307-1pjcwhp.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
617,,2015-06-16,Transfer-City PDD,2353 Manson,,,0.0,,,2016-06-14,,,,,,,,,,,16015262.,https://wdwot.s3.amazonaws.com/blexts/000/011/633/blext20131206-13247-1binoff.jpg,,,Side Lot,Formerly DLBA Owned,False,False,False,2016-06-14,No Cuts Confirmed
618,,2016-01-15,Transfer-WCT,4496 Radnor,,Further Analysis,0.0,http://gtjadmin.com/view_assets.asp?id=2082951,Sales Review,2016-03-31,,,,,,,,,2017-03-15,14.3120027430898,21078214.,https://wdwot.s3.amazonaws.com/blexts/000/564/629/56761272a506eb86.jpg?t=1459569760,Own It Now,,Own It Now,DLBA Owned,False,False,False,,No Cuts Confirmed
619,,2016-01-13,Transfer-WCT,67 Collingwood,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,02001570.,https://wdwot.s3.amazonaws.com/blexts/000/011/669/blext20131206-31959-p3pjxb.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
620,,2015-01-06,Transfer-WCT,17132 Biltmore,,Community Input,0.0,,,2016-08-23,,,,2014,,,,,,,22064010.,https://wdwot.s3.amazonaws.com/blexts/000/011/716/blext20131209-25444-xvafk7.jpg,Community Partner,,Community Partner,DLBA Owned,False,False,False,,No Cuts Confirmed
621,,2015-06-16,Transfer-City PDD,50 Collingwood,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,02001593.,https://wdwot.s3.amazonaws.com/blexts/000/011/718/blext20131206-31959-1d5cruv.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
622,,2015-01-06,Transfer-WCT,17127 Biltmore,,Community Input,0.0,,,2016-08-23,,,,2014,,,,,,,22064419.,https://wdwot.s3.amazonaws.com/blexts/000/011/723/blext20131209-9620-1gwt8wo.jpg,Community Partner,,Community Partner,DLBA Owned,False,False,False,,No Cuts Confirmed
623,,2016-01-14,Transfer-City PDD,49 Collingwood,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,02001568.,https://wdwot.s3.amazonaws.com/blexts/000/011/733/blext20131209-17017-wcyix2.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
624,,2015-01-06,Transfer-WCT,17140 Biltmore,,Community Input,0.0,,,2016-08-23,,,,2014,,,,,,,22064011.,https://wdwot.s3.amazonaws.com/blexts/000/011/769/blext20131209-25444-5tgt4d.jpg,Community Partner,,Community Partner,DLBA Owned,False,False,False,,No Cuts Confirmed
625,,2015-01-06,Transfer-WCT,17146 Biltmore,,Community Input,0.0,,,2016-08-23,,,,2014,,,,,,,22064012.,https://wdwot.s3.amazonaws.com/blexts/000/011/799/blext20131209-25444-15qkv15.jpg,Community Partner,,Community Partner,DLBA Owned,False,False,False,,No Cuts Confirmed
626,,2014-01-23,Transfer-WCT,1544 Calvert,,Community Input,0.0,http://www.gtjadmin.com/view_assets.asp?id=2087252,Demo Review,2016-04-18,,,,2013,,,Draft HHF5 DTE Release 2,,2017-03-15,14.3120027430898,06002774.,https://wdwot.s3.amazonaws.com/blexts/000/566/317/dea48f2bb3e08773.jpg?t=1460606588,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
627,,2014-12-04,Transfer-City PDD,619 Leicester Ct,,Community Input,0.0,,For Sale,2016-03-30,,,,,,,,,,,03002571.,https://wdwot.s3.amazonaws.com/blexts/000/679/142/64c12fbd3253e769.jpg?t=1477541295,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
628,,2017-01-13,Transfer-WCT,5509 Neff,50656,Structure Removal,0.0,,For Sale,2017-02-16,Timesavers Contracting,,50824,2012,,2015-09-11,,,,,21076298.009,https://wdwot.s3.amazonaws.com/blexts/000/016/513/blext20131209-5453-fxe3a1.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
629,,2014-01-23,Transfer-WCT,624 Leicester Ct,,,0.0,,,2016-03-30,,,,2013,,,,,,,03002534.,https://wdwot.s3.amazonaws.com/blexts/000/679/163/5b64865ff4891f5d.jpg?t=1477541299,,,Side Lot,Formerly DLBA Owned,False,False,True,2015-02-27,No Cuts Confirmed
630,,2014-01-23,Transfer-WCT,625 Leicester Ct,05042014B,Structure Removal,12700.0,http://www.gtjadmin.com/view_assets.asp?id=1873197,For Sale,2016-03-30,Blue Star,,6P,2013,a07j0000003iIyrAAE,2014-08-26,HHF1 NTP 4,,,,03002572.,https://wdwot.s3.amazonaws.com/blexts/000/679/150/ab65dcb180fe4d35.jpg?t=1477541296,Side Lot,2014-08-26,Side Lot,DLBA Owned,False,False,False,,Double Cut
631,,2015-06-16,Transfer-City PDD,17801 Oakland,,,0.0,,For Sale,2016-06-01,,,,,,,,,,,01008402-4,https://wdwot.s3.amazonaws.com/blexts/000/314/854/blext.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
632,,2015-09-01,Transfer-MLB,5501 Neff,,,0.0,,For Sale,2016-11-21,,,,2011,,,,,,,21076298.010L,https://wdwot.s3.amazonaws.com/blexts/000/016/573/blext20131209-5453-veuh8s.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
633,,2016-01-14,Transfer-City PDD,637 Leicester Ct,,,0.0,,For Sale,2016-03-30,,,,2004,,,,,,,03002574.,https://wdwot.s3.amazonaws.com/blexts/000/679/151/a42068d35b152c2c.jpg?t=1477541297,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
634,,2014-12-02,Transfer-MLB,644 Leicester Ct,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,03002531.,https://wdwot.s3.amazonaws.com/blexts/000/679/160/5a9a871257937735.jpg?t=1477541298,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
635,,2014-12-04,Transfer-City PDD,6946 Bruckner,,,0.0,,For Sale,2016-03-30,,,,2009,,,,,,,18001569.,https://wdwot.s3.amazonaws.com/blexts/000/016/585/blext20131209-27748-1t6d2de.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
636,,2016-01-14,Transfer-City PDD,643 Leicester Ct,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,03002575.,https://wdwot.s3.amazonaws.com/blexts/000/679/154/da289caace307f83.jpg?t=1477541297,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
637,,2014-12-04,Transfer-City PDD,6952 Bruckner,,,0.0,,,2017-03-25,,,,,,,,,,,18001568.,https://wdwot.s3.amazonaws.com/blexts/000/016/597/blext20131209-27748-1agp7g8.jpg,,,Side Lot,Formerly DLBA Owned,False,False,False,,No Cuts Confirmed
638,,2016-01-15,Transfer-WCT,5227 Neff,,,0.0,http://gtjadmin.com/view_assets.asp?id=2082969,For Sale,2017-03-14,,,,,,,,,2017-03-15,14.31,21076299.011,https://wdwot.s3.amazonaws.com/blexts/000/564/668/4d6e7d330ab49a1e.jpg?t=1459569763,Auction,,Auction,DLBA Owned,False,False,False,,No Cuts Confirmed
639,,2014-12-02,Transfer-MLB,650 Leicester Ct,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,03002530.,https://wdwot.s3.amazonaws.com/blexts/000/679/158/c1be4b5588309d2f.jpg?t=1477541298,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
640,,2015-06-16,Transfer-City PDD,4601 Brandon,,Structure Removal,0.0,http://www.gtjadmin.com/view_assets.asp?id=1875005,Vacant Land,2016-07-26,,,,,,,,,,,16001068.001,https://wdwot.s3.amazonaws.com/blexts/000/016/605/blext20131209-5453-k0f32s.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
641,,2014-12-02,Transfer-MLB,7682 Dix,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,18001476.,https://wdwot.s3.amazonaws.com/blexts/000/016/611/blext20131209-22348-uufd3q.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
642,,2014-12-04,Transfer-City PDD,6958 Bruckner,,,0.0,,,2017-03-25,,,,,,,,,,,18001567.,https://wdwot.s3.amazonaws.com/blexts/000/016/614/blext20131209-27748-sjpgf1.jpg,,,Side Lot,Formerly DLBA Owned,False,False,False,,No Cuts Confirmed
643,,2016-01-15,Transfer-WCT,5209 Neff,,,0.0,http://gtjadmin.com/view_assets.asp?id=2082968,,2016-06-01,,,,,,,,,2017-03-15,31.2017560403699,21076299.013,https://wdwot.s3.amazonaws.com/blexts/000/564/666/759c6c9ff5a45c17.jpg?t=1459569763,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
644,,2016-01-15,Transfer-WCT,10344 Balfour,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,21067834.001,https://wdwot.s3.amazonaws.com/blexts/000/016/626/blext20131209-20259-1feccua.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
645,,2016-01-14,Transfer-City PDD,649 Leicester Ct,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,03002576.,https://wdwot.s3.amazonaws.com/blexts/000/679/156/0f304ee4ec855674.jpg?t=1477541298,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
646,,2014-12-04,Transfer-City PDD,6964 Bruckner,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,18001566.,https://wdwot.s3.amazonaws.com/blexts/000/016/628/blext20131209-27748-1s5koj8.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
647,,2014-05-09,Transfer-MLB,5201 Neff,,,0.0,,For Sale,2016-06-01,,,,2011,,,,,,,21076299.014L,https://wdwot.s3.amazonaws.com/blexts/000/016/632/blext20131209-5328-30ltbn.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
648,,2014-12-04,Transfer-City PDD,6972 Bruckner,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,18001565.,https://wdwot.s3.amazonaws.com/blexts/000/016/635/blext20131209-27748-nhxwvx.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
